"document.id","array.index","id","category","label","persistentId","lastInfoUpdate","status","description","sourceItemId","version","informationContributor.id","informationContributor.username","informationContributor.displayName","informationContributor.status","informationContributor.registrationDate","informationContributor.role","informationContributor.config","source.id","source.label","source.url","source.urlTemplate","thumbnail.caption","thumbnail.info.mediaId","thumbnail.info.category","thumbnail.info.filename","thumbnail.info.mimeType","thumbnail.info.hasThumbnail","thumbnail.concept.code","thumbnail.concept.label","thumbnail.concept.notation","thumbnail.concept.uri","thumbnail.concept.candidate","thumbnail.info.location.sourceUrl","thumbnail.concept.vocabulary.code","thumbnail.concept.vocabulary.scheme","thumbnail.concept.vocabulary.namespace","thumbnail.concept.vocabulary.label","thumbnail.concept.vocabulary.closed"
11,4,44713,"tool-or-service","Chorus","nVwPaR","2022-11-03T14:56:19+0000","approved","Chorus is a tool for facilitating social science research on Twitter. The Chorus-TCD (Tweetcatcher) program allows researchers to sift twitter for relevant data, and the Chorus-TV (Tweetvis) program allows for a variety of quantitative and qualitative visual analytical approaches.","618",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,5,28591,"tool-or-service","Chrome","Hfxm0S","2021-11-23T17:31:47+0000","approved","Chrome is a free browser, similar to Firefox, with numerous free extensions.
","1246",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,44715,"tool-or-service","Chronos Timeline","Gt1wsh","2022-11-03T14:56:19+0000","approved","HyperStudio's Chronos Timeline is designed specifically for needs in the humanities and social sciences to represent time-based data. Chronos allows scholars and students to dynamically present historical data in a flexible online environment. Switching easily between vertical and horizontal orientations, researchers can quickly scan large number of events, highlight and filter events based on subject matter or tags, and recontextualize historical data. The Chronos Timeline is one component in HyperStudio's emerging Repertoire platform and can easily be integrated with other tools such as faceted browsers, maps, and visualization modules.



Built in JavaScript on top of an extendable object-oriented architecture, Chronos is a flexible jQuery plug-in using the powerful jQuery library. Chronos is notable for its dynamic scaling, which allows the user to drill down into time periods to explore and compare events. Chronos connects flexibly to data sources via the JSON open standard, and will support XML data structures in a future version. Repertoire Chronos Timeline is currently in beta stage and will be released as free software under the GNU General Public License.
","1536",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,7,44716,"tool-or-service","Cinco","fhIJVa","2022-11-03T14:56:19+0000","approved","The \"CINCO SCCE Meta Tooling Framework\" is a generator-driven development environment for domain-specific graphical modeling tools. It is based on the Eclipse Modeling Framework and Graphiti Graphical Tooling Infrastructrure, but aims to hide much of their complexity and intricate APIs.



A graphical modeling tool developed with CINCO is completely generated from an intuitive higher-level abstract specification language. Semantics-inducing parts of the tool that are difficult to define in an abstract declarative way (such as model interpreters, transformations, or code generators) are written in Java against a simple model-based API. CINCO handles the inclusion of the right buttons in the GUI that trigger those actions.



Furthermore, CINCO supports the integration of the Java Application Building Center (jABC) into the development process, so that even people with little or no programming experience can express model behavior in a process-oriented fashion.
","1545",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,8,44722,"tool-or-service","Circos","ZffcWN","2022-11-03T14:56:23+0000","approved","Circos is a free visualization tool for creating publication-quality infographics and illustrations. Its visualizations are arranged in a circle to facilitate exploring relationships between objects and positions, which also has the benefit of offering a high data-to-ink ratio. Though promoted for the sciences, it is highly flexible and can visualize datasets from a wide variety of fields.
","295",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,9,44725,"tool-or-service","Cisdem PDFConverterOCR for Mac","pNS3UD","2022-11-03T14:56:24+0000","approved","A tool to convert Normal/Scanned PDF and Image to Word, Excel, PPT, Keynote, Pages, Text, etc. on Mac.

Features:

Convert PDF to Word (.doc), Excel (.xlsx), and More Common Office Format Files



Convert PDF to Pages and Keynote



Convert PDF to Graphics Files



Convert Scanned PDF with Accurate OCR



Convert Multilingual PDF Files



Support Password-Restricted PDF Files



Extract Portions of Text, Image or Table for Reconstruction of Document
","837",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,10,44726,"tool-or-service","Citavi","XYWXCZ","2022-11-03T14:56:24+0000","approved","Citavi's core features are reference management, knowledge organization, and task planning.

Reference management

Search in thousands of databases and library catalogs from within Citavi

Organize references

Annotate and automatically rename PDF files

Batch import PDF files and import their metadata automatically



Find fulltext to references

Collaborate with others on a local network (no need to have your data in the cloud)

Import from other reference management programs and formats, including RIS and BibTeX

Import ISBNs, DOIs and PubMed-IDs on web pages with a click

Import web pages with a click

Transform web pages into PDF files to save their content

Work seamlessly with Word (versions from 2003)

Send references to Open Office and LibreOffice Writer and any program that can process files in RTF (i.e. Scrivener)

Use with LaTeX editors

Create subject bibliographies with a click

Publish in all common citation styles. Styles for journals can be requested\" target=\"_blank\" for free

Integrated citation style editor

Advanced style finder

Integrated quick help

Interface and quick help in seven languages (English, French, German, Italian, Polish, Portuguese, Spanish)

Knowledge organization

Import text excerpts and images from documents as quotations and organize them together with summaries, comments and own ideas imported as \"thoughts\"

Quotations, summaries, comments and thoughts can be outlined directly in Citavi to reflect the structure in chapters of the publication prior to the actual writing, thus permitting to separate the construction of the argumentative structure from the actual writing process

Task planner

Schedule tasks related to titles (order, photocopy, extract citations, read, check, ...) and milestones

Print lists of to do lists with a click
","772",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,44729,"tool-or-service","Citeline","7VTCID","2022-11-03T14:56:26+0000","approved","Citeline was a tool for publishing bibliographies and citation collections on the web. It takes a BibTex file exported from Endnotes, Refworks and similar tools and turns the collection into an interactive, shareable exhibit. Citeline citation collections may also be exported in a variety of formats, such as BibTex, JSON, XML or tab-separated values.

The Citeline project has been retired, and the website is no longer available. Information about Citeline is currently only available via the Internet Archive.
","98",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,12,44733,"tool-or-service","CiteULike","eElXqu","2022-11-03T14:56:29+0000","approved","CiteULike is a free service to help you to store, organise and share the scholarly papers you are reading. When you see a paper on the web that interests you, you can click one button and have it added to your personal library. CiteULike automatically extracts the citation details, so there's no need to type them in yourself. It all works from within your web browser so you can access it from any computer with an Internet connection. CiteULike supports annotation and rating of items, and upload of attachments (e.g. PDF file). (Attachments are only accessible privately by individual users). Bibliographic entries can be imported singly or in batches using BibTex or RIS formats.
","955",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,13,44735,"tool-or-service","Clarify-it","wxhVZ6","2022-11-03T14:56:32+0000","approved","Mac and Windows tool for taking multiple screenshots, annotating them, and combining them into a single document.
","938",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,14,36903,"tool-or-service","CLARIN Concept Registry \| CLARIN ERIC","butGX1","2022-01-13T11:52:45+0000","approved","No description provided.","VE2C5SZW",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,15,47772,"tool-or-service","CLARIN-D WebAnno","3zJNqI","2022-11-16T10:29:19+0000","approved","WebAnno is a web-based general-purpose annotation tool that was developed at the Computer Science Department of the Technische Universität Darmstadt. CLARIN-D offers a web instance of it, available to researchers affiliated with any CLARIN centre.","7HN4C98S",NA,912,"102696928498913728364@google.com","Mathilde Guernut","enabled","2022-11-15T13:59:58+0000","contributor",FALSE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,16,40744,"tool-or-service","CLARIN Multilingual Metadata","zCOdxD","2022-04-01T14:37:49+0000","approved","The  CLARIN  Multilingual  Metadata  resource  translates  into  different  languages  the  set  of  232 approved  metadata  from  the  CLARIN  Concept  Registry  (CCR),  which  are  originally  available  in English. Together with metadata, their definitions are translated as well.

CLARIN metadata aims at describing language resources. In particular, they are meant to map and harmonise metadata from various centres in the Virtual Language Observatory (VLO). Translating such metadata and their definitions allows to describe in many languages the different resources in the VLO, developed by different researchers from different countries, and to pursue the harmonisation intent with a multilingual approach. In this way, non-native English speakers will be able to describe their resources more easily, as they can adopt their own language. Similarly, SSH researchers will be able to find and access such resources in a simpler way.

The  CCR  232  approved  metadata  and  their  definition  are  translated  into  four  languages, namely Dutch, French, Greek and Italian. Translations are obtained by exploiting state-of-the-art Machine Translation tools (Deep-L, Google Translate, LINDAT Translation, Reverso) and manually checked by domain experts that are native speakers of the language.",NA,"",1,"Administrator","Administrator","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,17,44738,"tool-or-service","CLARIN-PL","r0kaTD","2022-11-03T14:56:33+0000","approved","It is a set of tools created by the Polish branch of Common the Language Resource and Technology Infrastructure (CLARIN) mainly for the analysis of Polish text. It has many Natural Language Processing (NLP) tools among which are verb annotations, named entity recognition, phrase parser, and spacial expression recognition. Some of the tools can be used for German and English.","1581",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,18,44741,"tool-or-service","CLAS (Computerized Language Analysis System)","9EDmNR","2022-11-03T14:56:35+0000","approved","CLAS (Computerized Language Analysis System) was an important historic text analysis system available in the 1970s. It was written in PL/I for IBM 360/370 punch card machines and performed standard statistical tests and concordances on natural language texts.
","319",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,19,44747,"tool-or-service","Classical Text Editor","v6PsTg","2022-11-03T14:56:38+0000","approved","Classical Text Editor is a tool for scholars working on critical editions or an a text with commentary and translation, to aid in preparing a camera-ready copy or electronic publication. Its features includes but is not limited to collation, text retrieval, XML and HTML export and tagging, and a full range of formatting options. This tool has been in continuous development since 1997.
","297",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,20,44749,"tool-or-service","CLAWS Part-of-Speech Tagger","Malu0k","2022-11-03T14:56:39+0000","approved","CLAWS (Constituent Likelihood Automatic Word-tagging System) is a free parts-of-speech tagging tool from Lancaster University. It has been continuously developed since the 1980s, has consistently achieved 96-97% accuracy, and has been applied to the over 100 million word British National Corpus. This tool is available for download in addition to an on-line 'trial' version.
","150",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,21,44751,"tool-or-service","CLAWS Tagger","NYujx4","2022-11-03T14:56:40+0000","approved","Part-of-Speech (POS) tagging software for English - the classification of words into one or more categories based upon its definition, relationship with other words, or other context, also known as wordclass tagging. CLAWS (Constituent Likelihood Automatic Word-tagging System) uses several methods to identify parts of speech., most notably a system called Hidden Markov models (HMMs) which involve counting examples of co-occurrence of words and wordclasses in training data and making a table of the probabilities of certain sequences of words.

Features:

Parts-of-Speech tagging with an accuracy rate of approximately 96-97 percent for text analyzed for common text types in British English.

Template tagging

A free version is CLAWS is scheduled for release in 2015.
","1219",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,22,44752,"tool-or-service","Clipping Magic","cZJbuk","2022-11-03T14:56:40+0000","approved","Clipping Magic lets you easily edit out the background of photos. Mark up the foreground and background in the editor, use the scalpel tool for precision selections, then download the new image. You can upload and edit as many images as you like but you must have a paid subscription to download ($4 - $15 per month depending on the number of download credits needed).

Officially supported file formats: JPEG, PNG, GIF images using sRGB color space. CMYK displays the wrong colors in the editor but the resulting image is correct. Current max image resolution is 4 megapixels. The Clipping Magic website includes tutorials for each of their tools.

Feature List:

Web based graphical user Interface, with quick feedback on your edits.

Smart Algorithm minimizes the amount of work you need to put in - you do not need to trace the entire outline of your image

Pan and Zoom to any level necessary allows you to inspect details while quickly navigating your image.

Undo / Redo

Auto-Save

Configurable Auto-Brush-Size: The brush size adapts dynamically to your zoom level so that you can easily zoom in to make detailed edits.

Refine Edges gives you full control over smoothing, feathering and offset.

Dedicated Hair Tool separates out hair from clean and distinct backgrounds.

Color Levels - tune brightness, shadows and highlights, and the color temperature.

Rotate / Straighten.

Crop \& Resize

Shadows creator with both drop shadow and ellipse shadows.

Background Color or transparent background options

Configurable Defaults

Bulk Clipping

Share Your Results with a secure URL

They also offer a paid REST-oriented Web API for automating the uploading of images and downloading results. Subscriptions range from $50 to $250 per month.The editor can be integrated into a website using ClippingMagic.js
","885",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,23,44754,"tool-or-service","CLOC","XDbWtz","2022-11-03T14:56:41+0000","approved","CLOC is a general purpose text analysis package originally offered by the University of Birmingham Computing Centre in the late 1970s, and now avaiable for download. It can generate concordances, collocates and word lists for a text. This tool was developed in Fortran.
","218",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,24,47738,"tool-or-service","CloudCompare - 3D point cloud and mesh processing software Open Source Project","Rt1EqK","2022-11-15T09:38:41+0000","approved","CloudCompare is a 3D point cloud (and triangular mesh) processing software. It has been originally designed to perform comparison between two dense 3D points clouds (such as the ones acquired with a laser scanner) or between a point cloud and a triangular mesh. It relies on a specific octree structure dedicated to this task. Afterwards, it has been extended to a more generic point cloud processing software, including many advanced algorithms (registration, resampling, color/normal/scalar fields handling, statistics computation, sensor management, interactive or automatic segmentation, display enhancement, etc.).","IDHDKE7P",NA,65,"4ea88b26c3275dbb81ef7ec4f4c5869ce4c0e751268125e9361f0f36e542fb18@dariah.eu","Laure Barbot","enabled","2021-07-28T07:54:55+0000","moderator",FALSE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,25,47730,"tool-or-service","CloudCompare - Documentation","Ruek2W","2022-11-15T09:38:40+0000","approved","Documentation about CloudCompare",NA,NA,65,"4ea88b26c3275dbb81ef7ec4f4c5869ce4c0e751268125e9361f0f36e542fb18@dariah.eu","Laure Barbot","enabled","2021-07-28T07:54:55+0000","moderator",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,26,47740,"tool-or-service","CloudCompare - Github","7aSH2Z","2022-11-15T09:38:42+0000","approved","CloudCompare is a 3D point cloud (and triangular mesh) processing software. It was originally designed to perform comparison between two 3D points clouds (such as the ones obtained with a laser scanner) or between a point cloud and a triangular mesh. It relies on an octree structure that is highly optimized for this particular use-case. It was also meant to deal with huge point clouds (typically more than 10 millions points, and up to 120 millions with 2 Gb of memory).","VK4PB9V4",NA,65,"4ea88b26c3275dbb81ef7ec4f4c5869ce4c0e751268125e9361f0f36e542fb18@dariah.eu","Laure Barbot","enabled","2021-07-28T07:54:55+0000","moderator",FALSE,3,"SSK Zotero Resources","https://www.zotero.org/groups/427927/ssk-parthenos","https://api.zotero.org/groups/427927/items/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,27,28269,"tool-or-service","Cluuz","TL508y","2021-11-23T17:25:12+0000","approved","Cluuz is a search engine that shows not only links to related pages, but also entities (people, companies, organizations) and images that are extracted from within the search results. In addition to the results, Cluuz displays a tag cloud of the most relevant entities extracted from returned results, as well as a semantic graph view of a cluster of terms.
","1091",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,28,28956,"tool-or-service","CMAP","hSGFem","2021-11-23T17:39:12+0000","approved","CMAP allows users to create, navigate, and share concept maps that can easily be displayed online using HTML and Javascript.
","1313",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,29,15243,"tool-or-service","CMDI Explorer","3PuI0y","2021-10-15T07:44:36+0000","approved","The Explorer helps you explore CMDI metadata and process the resources they describe.","CMDI%20Explorer",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,52,"Language Resource Switchboard","https://switchboard.clarin.eu/","https://raw.githubusercontent.com/clarin-eric/switchboard-tool-registry/master/tools/{source-item-id}.json","","50bf7654-5863-4f1c-b761-12db0cfb9eb1","image",NA,"image/png",TRUE,NA,NA,NA,NA,NA,"https://switchboard.clarin.eu/api/logos/cmdiexplorer.png",NA,NA,NA,NA,NA
11,30,48594,"tool-or-service","CMU-Cambridge Statistical Language Modelling Toolkit","GwWY2h","2023-01-27T16:02:23+0000","approved","The CMU-Cambridge Statistical Language Modelling Toolkit is a longstanding set of Unix tools offered by Carnegie Mellon University and Cambridge University. It includes functions for word frequency, n-grams, vocabulary and words marked as 'context cues'. Version 1 was written by Roni Rosenfel and released in 1994.
","374",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,31,44757,"tool-or-service","CNRTL Extension for Firefox","fK6rcl","2022-11-03T14:56:42+0000","approved","CNRTL is a free XUI and Javascript extension for Firefox designed to enable users to access the French lexical CNRTL portal directly within their web browser. With its toolbar, users can also double-click on a word within a webpage to view lexical information for it.
","233",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,32,44759,"tool-or-service","COBOL","Gtm3BN","2022-11-03T14:56:43+0000","approved","COBOL (Common Business-Oriented Language) is a programming language first developed for business applications in the late 1950s. It was frequently referenced by humanists interested in applying computers and algorithms to their research, though infrequently used.
","486",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,33,44761,"tool-or-service","COCOA","tf8rEi","2022-11-03T14:56:44+0000","approved","COCOA was a program and markup language for generating word counts and concordances written in FORTRAN, from the University College Cardiff and the Atlas Computer Laboratory. It produced keyword-in-context concordances and word frequency profiles for texts, and was considered to be a powerful, highly flexible program for punched card computers.
","222",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,34,48028,"tool-or-service","COCOON","PT9QGb","2022-11-16T14:06:43+0000","approved","CoCoON pour « COllections de COrpus Oraux Numériques » est une plateforme technique qui accompagne les producteurs de ressources orales, à créer, structurer et archiver leurs corpus ; un corpus pouvant se composer d'enregistrements (en général audio) accompagnés éventuellement d'annotations de ces enregistrements.

Les ressources déposées sont dans un premier temps cataloguées et stockées, puis, dans un deuxième temps archivées dans l'archive de la TGIR Huma-Num. L'auteur et son institution restent responsables des documents déposés et peuvent bénéficier d'un accès restreint et sécurisé à leurs données, pendant une période définie, si le contenu de l'information est considéré sensible.",NA,"1.0",913,"9cbc2301d28e1573172f25597577b56cb86fff78141712e611e12f4678b20b33@aai.eosc-portal.eu","Christophe Parisse","enabled","2022-11-15T14:10:59+0000","contributor",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,35,44763,"tool-or-service","Code Bubbles","hV8zFl","2022-11-03T14:56:45+0000","approved","Code Bubbles is a front end to Eclipse designed to simplify programming by making it easy for the programmer to define and use working sets. Working sets here consist of the group of functions, documentation, notes, and other information that a programmer needs to accomplish a particular programming task such as adding a feature or fixing a bug.



Code Bubbles accomplishes this by providing compact function-based views of the code (all backed by the underlying files) that are displayed in bubbles and that are easily moved around and manipulated on the screen. The bubbles are fully editable. A large bubble area lets the programmer set up different working sets simultaneously and easily move between them.



In addition to providing facilities for editing and understanding code, the Code Bubbles front end provides facilities for debugging and testing programs.
","1544",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,36,12799,"tool-or-service","Code for data exchange between TMT and open source CAT software","m5jJ5s","2021-07-22T10:20:19+0000","approved","Guidelines and software will be produced showing how to integrate Computer Assisted Translation (CAT) functionality into the Translation Management Tool (TMT) by connecting the two systems.
","210",NA,4,"System importer","System importer","enabled","2021-05-28T15:28:06+0000","administrator",TRUE,104,"SSHopencloud Service Catalogue","https://www.sshopencloud.eu","https://www.sshopencloud.eu/node/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,37,44765,"tool-or-service","Coding Analysis Toolkit (CAT)","hMs5EQ","2022-11-03T14:56:46+0000","approved","CAT is an environment for group coding and analyzing data sets, including computing inter-rater reliability. Users can create a free account, or download the ASP.NET tool suite to run independently.
","1468",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,38,44767,"tool-or-service","Coggle","YHlmKX","2022-11-03T14:56:47+0000","approved","Coggle is an intuitive mind mapping tool that allows for collaboration between its users. It is free for public use and can be accessed in your browser or you can install the app on your Apple or Android device.
 
Though Coggle has been used for mind mapping, it is primarily a method of documenting branching and non-linear information, and encompassing multiple perspectives. It utlizes a drag and drop interface for integrating images, permits multiple users to edit at the same time without causing data conflicts, and supports Markdown and LaTeX formatting. Coggle diagrams can be interlinked, branches of one diagram can be spawned off into its own diagram connected back to the original, and individual branches can be linked via hashtags. The tool includes an API that permits users to interface their diagrams with other programs and manipulate or examine them, and diagrams can also be exported in various formats such as plain-text outline, vector PDFs or images. Coggle is free except where users require more than 100 monthly active users or a closed source version.
",NA,NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,39,44770,"tool-or-service","COGS-3","jdPIXl","2022-11-03T14:56:49+0000","approved","COGS-3 was a general-purpose concordance program for IBM and DEC mainframe computers at the University of Toronto. It was developed in the 1980s in PL/I and also included a lemmatization feature.
","416",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,40,44772,"tool-or-service","Colaboratory","OkVrGH","2022-11-03T14:56:49+0000","approved","Colaboratory is a Google research project created to help disseminate machine learning education and research. It's a Jupyter notebook environment that requires no setup to use and runs entirely in the cloud","1562",NA,5,"System moderator","System Moderator","enabled","2021-09-03T13:37:00+0000","system-moderator",TRUE,1,"TAPoR","http://tapor.ca","http://tapor.ca/tools/{source-item-id}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,41,41118,"tool-or-service","Collabora","jQnpCr","2022-08-23T08:41:51+0000","approved","Collabora Online and Collabora Office provide the powerful on-premise office suites, for both online and desktop solutions, that enable you to access documents, author new content and work collaboratively.",NA,NA,65,"4ea88b26c3275dbb81ef7ec4f4c5869ce4c0e751268125e9361f0f36e542fb18@dariah.eu","Laure Barbot","enabled","2021-07-28T07:54:55+0000","moderator",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
